,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-08-12 06:19:25.004,1016.0,42.0,14.0,1016.9641094945288
1,2021-08-12 06:19:25.013,1009.0,42.0,14.0,1009.9707916568676
2,2021-08-12 06:19:25.014,1009.0,47.0,6.0,1010.1118749920723
3,2021-08-12 06:19:25.022,1006.0,44.0,8.0,1006.9935451630264
4,2021-08-12 06:19:25.032,1014.0,45.0,13.0,1015.0812775339716
5,2021-08-12 06:19:25.043,1013.0,49.0,12.0,1014.2553919008762
6,2021-08-12 06:19:25.052,1010.0,47.0,6.0,1011.1107753357196
7,2021-08-12 06:19:25.061,1016.0,45.0,11.0,1017.0555540382246
8,2021-08-12 06:19:25.072,1009.0,46.0,10.0,1010.0975200444757
9,2021-08-12 06:19:25.081,1006.0,40.0,10.0,1006.84457589044
10,2021-08-12 06:19:25.082,1006.0,40.0,14.0,1006.8922484556131
11,2021-08-12 06:19:25.091,1014.0,42.0,9.0,1014.9093555584163
12,2021-08-12 06:19:25.100,1013.0,43.0,5.0,1013.9245534062187
13,2021-08-12 06:19:25.111,1014.0,36.0,11.0,1014.6984773813352
14,2021-08-12 06:19:25.121,1023.0,45.0,19.0,1024.165513967347
15,2021-08-12 06:19:25.130,1012.0,43.0,19.0,1013.0913088167325
16,2021-08-12 06:19:25.131,1012.0,43.0,5.0,1012.9254661622443
17,2021-08-12 06:19:25.140,1013.0,39.0,13.0,1013.8338128115475
18,2021-08-12 06:19:25.150,1009.0,45.0,14.0,1010.0999950499951
19,2021-08-12 06:19:25.160,1004.0,46.0,0.0,1005.0532324210494
20,2021-08-12 06:19:25.170,1015.0,42.0,10.0,1015.9178116363547
21,2021-08-12 06:19:25.178,1013.0,46.0,14.0,1014.1405228073671
22,2021-08-12 06:19:25.189,1013.0,44.0,15.0,1014.0660727980204
23,2021-08-12 06:19:25.199,1022.0,45.0,11.0,1023.0493634228995
24,2021-08-12 06:19:25.208,1008.0,45.0,14.0,1009.1010851247758
