,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-09-23 17:23:43.011,1016.0,26.0,0.0,1016.3326227175826
1,2021-09-23 17:23:43.012,1016.0,26.0,4.0,1016.3404941258614
2,2021-09-23 17:23:43.014,1007.0,30.0,3.0,1007.4512395148462
3,2021-09-23 17:23:43.021,1006.0,28.0,6.0,1006.4074721503214
4,2021-09-23 17:23:43.030,1018.0,32.0,4.0,1018.5106774108949
5,2021-09-23 17:23:43.041,1012.0,29.0,4.0,1012.4233304305072
6,2021-09-23 17:23:43.049,1018.0,29.0,4.0,1018.4208363932859
7,2021-09-23 17:23:43.050,1018.0,33.0,6.0,1018.5524041501252
8,2021-09-23 17:23:43.060,1016.0,31.0,6.0,1016.4905311905271
9,2021-09-23 17:23:43.061,1016.0,31.0,0.0,1016.4728230503755
10,2021-09-23 17:23:43.069,1009.0,32.0,15.0,1009.6187399211645
11,2021-09-23 17:23:43.079,1013.0,24.0,8.0,1013.3158441473221
12,2021-09-23 17:23:43.090,1012.0,28.0,4.0,1012.3951797593664
13,2021-09-23 17:23:43.098,1016.0,28.0,4.0,1016.3936245372656
14,2021-09-23 17:23:43.099,1016.0,26.0,9.0,1016.3724710951197
15,2021-09-23 17:23:43.108,1006.0,24.0,0.0,1006.2862415833777
16,2021-09-23 17:23:43.119,1011.0,24.0,0.0,1011.2848263471573
17,2021-09-23 17:23:43.120,1011.0,24.0,6.0,1011.3026253303212
18,2021-09-23 17:23:43.128,1015.0,26.0,6.0,1015.3506783372925
19,2021-09-23 17:23:43.137,1011.0,26.0,6.0,1011.352065306637
20,2021-09-23 17:23:43.138,1011.0,28.0,12.0,1011.4588474080397
21,2021-09-23 17:23:43.148,1016.0,36.0,15.0,1016.7482480929092
22,2021-09-23 17:23:43.157,1011.0,24.0,15.0,1011.3960648529338
23,2021-09-23 17:23:43.158,1011.0,24.0,3.0,1011.289276122317
24,2021-09-23 17:23:43.168,1009.0,31.0,6.0,1009.4939326216875
25,2021-09-23 17:23:43.177,1017.0,20.0,7.0,1017.2207233437589
26,2021-09-23 17:23:43.186,1003.0,20.0,7.0,1003.2238035453505
27,2021-09-23 17:23:43.187,1003.0,31.0,5.0,1003.4914050454045
28,2021-09-23 17:23:43.197,1012.0,26.0,14.0,1012.4307383717663
29,2021-09-23 17:23:43.206,1011.0,33.0,0.0,1011.5384322901429
30,2021-09-23 17:23:43.217,1013.0,25.0,8.0,1013.3400219077504
31,2021-09-23 17:23:43.227,1011.0,25.0,7.0,1011.3332784003501
32,2021-09-23 17:23:43.235,1011.0,34.0,5.0,1011.5839065544686
33,2021-09-23 17:23:43.247,1015.0,29.0,11.0,1015.4737810500083
34,2021-09-23 17:23:43.255,1016.0,27.0,4.0,1016.3665677303637
35,2021-09-23 17:23:43.272,1007.0,27.0,5.0,1007.3743097776517
36,2021-09-23 17:23:43.276,1016.0,34.0,4.0,1016.5766080330592
37,2021-09-23 17:23:43.284,1004.0,26.0,6.0,1004.3545190817832
38,2021-09-23 17:23:43.295,1018.0,25.0,8.0,1018.3383524153453
39,2021-09-23 17:23:43.304,1016.0,31.0,8.0,1016.504303975148
40,2021-09-23 17:23:43.305,1016.0,31.0,1.0,1016.4733149473232
41,2021-09-23 17:23:43.314,1009.0,32.0,8.0,1009.5390037041659
42,2021-09-23 17:23:43.323,1016.0,27.0,6.0,1016.3764066525747
43,2021-09-23 17:23:43.333,1012.0,26.0,9.0,1012.3739427701604
44,2021-09-23 17:23:43.344,1016.0,33.0,4.0,1016.5436537601324
