,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-08-31 07:27:30.005,1013.0,45.0,16.0,1014.1252388142207
1,2021-08-31 07:27:30.006,1013.0,39.0,11.0,1013.8101400163642
2,2021-08-31 07:27:30.015,1011.0,42.0,6.0,1011.8898161361245
3,2021-08-31 07:27:30.027,1008.0,46.0,-2.0,1009.0510393434021
4,2021-08-31 07:27:30.035,1012.0,39.0,6.0,1012.7689766180637
5,2021-08-31 07:27:30.045,1013.0,46.0,9.0,1014.0838229653405
6,2021-08-31 07:27:30.054,1012.0,39.0,11.0,1012.8109399093199
7,2021-08-31 07:27:30.063,1011.0,39.0,11.0,1011.8117413827534
8,2021-08-31 07:27:30.064,1011.0,40.0,9.0,1011.8310135590824
9,2021-08-31 07:27:30.073,1008.0,42.0,9.0,1008.9147634959061
10,2021-08-31 07:27:30.074,1008.0,42.0,8.0,1008.906338566668
11,2021-08-31 07:27:30.083,1006.0,43.0,10.0,1006.9682219414871
12,2021-08-31 07:27:30.094,1009.0,40.0,2.0,1009.7945335562082
13,2021-08-31 07:27:30.103,1015.0,40.0,14.0,1015.8843438108494
14,2021-08-31 07:27:30.112,1016.0,40.0,14.0,1016.883474150308
15,2021-08-31 07:27:30.113,1016.0,45.0,9.0,1017.0358892389196
16,2021-08-31 07:27:30.122,1016.0,36.0,10.0,1016.6867757574109
17,2021-08-31 07:27:30.132,1015.0,39.0,9.0,1015.7888560129019
18,2021-08-31 07:27:30.142,1006.0,39.0,9.0,1006.7959078184615
19,2021-08-31 07:27:30.143,1006.0,42.0,3.0,1006.880827109147
20,2021-08-31 07:27:30.151,1013.0,43.0,3.0,1013.9166632421029
21,2021-08-31 07:27:30.152,1013.0,43.0,4.0,1013.9201151964587
22,2021-08-31 07:27:30.162,1009.0,44.0,6.0,1009.9767324052569
23,2021-08-31 07:27:30.178,1008.0,44.0,6.0,1008.977700447339
24,2021-08-31 07:27:30.179,1008.0,43.0,4.0,1008.9246750872932
25,2021-08-31 07:27:30.182,1012.0,42.0,8.0,1012.9027593999338
