,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-08-12 09:21:55.006,1008.0,38.0,11.0,1008.7759909910624
1,2021-08-12 09:21:55.011,1013.0,46.0,6.0,1014.0616352076436
2,2021-08-12 09:21:55.021,1012.0,45.0,10.0,1013.0493571391278
3,2021-08-12 09:21:55.030,1009.0,50.0,12.0,1010.3093585630096
4,2021-08-12 09:21:55.040,1010.0,40.0,9.0,1010.8318356680304
5,2021-08-12 09:21:55.050,1011.0,40.0,14.0,1011.8878396344132
6,2021-08-12 09:21:55.061,1011.0,42.0,8.0,1011.903651540007
7,2021-08-12 09:21:55.071,1012.0,44.0,4.0,1012.9639677698314
8,2021-08-12 09:21:55.085,1014.0,41.0,3.0,1014.8329911862345
9,2021-08-12 09:21:55.089,1011.0,41.0,12.0,1011.9021691843535
10,2021-08-12 09:21:55.098,1016.0,42.0,12.0,1016.9385428825087
11,2021-08-12 09:21:55.099,1016.0,42.0,9.0,1016.9075670875893
12,2021-08-12 09:21:55.110,1009.0,42.0,8.0,1009.9054411181277
13,2021-08-12 09:21:55.119,1018.0,42.0,8.0,1018.8974433180211
14,2021-08-12 09:21:55.120,1018.0,43.0,9.0,1018.9474961939894
15,2021-08-12 09:21:55.128,1010.0,45.0,10.0,1011.0514329152597
16,2021-08-12 09:21:55.137,1011.0,42.0,8.0,1011.903651540007
17,2021-08-12 09:21:55.147,1011.0,46.0,11.0,1012.1057257026066
18,2021-08-12 09:21:55.157,1003.0,46.0,11.0,1004.114535299634
19,2021-08-12 09:21:55.158,1003.0,43.0,4.0,1003.9292803778561
20,2021-08-12 09:21:55.168,1013.0,45.0,13.0,1014.0823437965972
21,2021-08-12 09:21:55.176,1010.0,48.0,15.0,1011.2512051908764
22,2021-08-12 09:21:55.186,1007.0,40.0,9.0,1007.834311779471
23,2021-08-12 09:21:55.196,1010.0,39.0,4.0,1010.7606046933171
24,2021-08-12 09:21:55.209,1014.0,42.0,4.0,1014.8773324890058
25,2021-08-12 09:21:55.210,1014.0,42.0,8.0,1014.9009803916833
26,2021-08-12 09:21:55.216,1009.0,44.0,14.0,1010.055939044962
27,2021-08-12 09:21:55.226,1009.0,43.0,7.0,1009.9400972334944
28,2021-08-12 09:21:55.246,1009.0,39.0,7.0,1009.7776983078999
29,2021-08-12 09:21:55.250,1011.0,39.0,13.0,1011.8354609322605
30,2021-08-12 09:21:55.255,1017.0,43.0,11.0,1017.96807415557
31,2021-08-12 09:21:55.264,1010.0,44.0,7.0,1010.9821956889251
32,2021-08-12 09:21:55.274,1011.0,44.0,11.0,1012.0167982795542
33,2021-08-12 09:21:55.285,1009.0,42.0,12.0,1009.945048010039
34,2021-08-12 09:21:55.295,1007.0,42.0,12.0,1007.9469232057808
35,2021-08-12 09:21:55.296,1007.0,44.0,12.0,1008.0322415478585
36,2021-08-12 09:21:55.303,1012.0,41.0,12.0,1012.9012785064496
37,2021-08-12 09:21:55.304,1012.0,41.0,4.0,1012.8380917007416
38,2021-08-12 09:21:55.313,1006.0,43.0,7.0,1006.9428980831038
39,2021-08-12 09:21:55.323,1008.0,41.0,18.0,1008.9940535008122
40,2021-08-12 09:21:55.333,1006.0,40.0,6.0,1006.8127929262719
41,2021-08-12 09:21:55.344,1013.0,49.0,16.0,1014.3106033163609
42,2021-08-12 09:21:55.352,1021.0,39.0,8.0,1021.7759049811265
43,2021-08-12 09:21:55.368,1020.0,39.0,8.0,1020.7766650937903
44,2021-08-12 09:21:55.369,1020.0,42.0,9.0,1020.9040111587377
45,2021-08-12 09:21:55.372,1015.0,42.0,9.0,1015.9084604431641
46,2021-08-12 09:21:55.373,1015.0,44.0,5.0,1015.9655505970662
47,2021-08-12 09:21:55.382,1012.0,40.0,11.0,1012.8499395270752
48,2021-08-12 09:21:55.393,1011.0,42.0,14.0,1011.9688730390872
49,2021-08-12 09:21:55.405,1016.0,40.0,14.0,1016.883474150308
50,2021-08-12 09:21:55.411,1012.0,42.0,6.0,1012.8889376432147
51,2021-08-12 09:21:55.421,1015.0,41.0,5.0,1015.840046464009
52,2021-08-12 09:21:55.430,1010.0,46.0,4.0,1011.0548946521153
53,2021-08-12 09:21:55.441,1007.0,40.0,4.0,1007.8020638994544
54,2021-08-12 09:21:55.442,1007.0,40.0,12.0,1007.8655664323492
55,2021-08-12 09:21:55.451,1009.0,48.0,10.0,1010.1905760795831
56,2021-08-12 09:21:55.460,1010.0,41.0,8.0,1010.863492267873
57,2021-08-12 09:21:55.469,1015.0,44.0,8.0,1015.9847439799478
58,2021-08-12 09:21:55.470,1015.0,44.0,8.0,1015.9847439799478
59,2021-08-12 09:21:55.479,1006.0,40.0,5.0,1006.8073301282624
60,2021-08-12 09:21:55.490,1009.0,45.0,5.0,1010.0153464180631
61,2021-08-12 09:21:55.499,1015.0,43.0,8.0,1015.9419274742036
62,2021-08-12 09:21:55.509,1011.0,43.0,2.0,1011.9160044193392
63,2021-08-12 09:21:55.518,1013.0,43.0,13.0,1013.995562120466
64,2021-08-12 09:21:55.528,1007.0,42.0,11.0,1007.9355138102834
65,2021-08-12 09:21:55.539,1011.0,45.0,17.0,1012.1437644919816
66,2021-08-12 09:21:55.548,1008.0,43.0,20.0,1009.1149587633711
67,2021-08-12 09:21:55.558,1008.0,41.0,9.0,1008.8736293510699
68,2021-08-12 09:21:55.567,1013.0,45.0,9.0,1014.038953886881
69,2021-08-12 09:21:55.577,1013.0,41.0,7.0,1013.8535397186322
70,2021-08-12 09:21:55.587,1009.0,40.0,6.0,1009.8103782393999
71,2021-08-12 09:21:55.598,1015.0,41.0,12.0,1015.8986169889198
72,2021-08-12 09:21:55.608,1009.0,41.0,12.0,1009.903955829464
73,2021-08-12 09:21:55.609,1009.0,46.0,9.0,1010.0881149681943
74,2021-08-12 09:21:55.616,1012.0,43.0,12.0,1012.984205207564
75,2021-08-12 09:21:55.625,1012.0,43.0,12.0,1012.984205207564
76,2021-08-12 09:21:55.626,1012.0,49.0,15.0,1013.296600211409
77,2021-08-12 09:21:55.650,1009.0,35.0,11.0,1009.666776713981
78,2021-08-12 09:21:55.651,1019.0,41.0,11.0,1019.8838169124951
79,2021-08-12 09:21:55.652,1019.0,41.0,9.0,1019.8642066471399
80,2021-08-12 09:21:55.655,1013.0,37.0,9.0,1013.7154433074402
81,2021-08-12 09:21:55.665,1009.0,48.0,16.0,1010.2677862824291
82,2021-08-12 09:21:55.678,1013.0,52.0,16.0,1014.4599548528271
83,2021-08-12 09:21:55.685,1011.0,46.0,8.0,1012.077566197374
84,2021-08-12 09:21:55.695,1008.0,40.0,2.0,1008.7953211628214
85,2021-08-12 09:21:55.704,1013.0,40.0,2.0,1013.7913986614801
86,2021-08-12 09:21:55.705,1013.0,42.0,8.0,1013.9018690188908
87,2021-08-12 09:21:55.714,1006.0,42.0,10.0,1006.9260151570223
88,2021-08-12 09:21:55.723,1016.0,42.0,9.0,1016.9075670875893
89,2021-08-12 09:21:55.733,1016.0,40.0,5.0,1016.7993902437196
