,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-09-23 17:21:56.009,1006.0,31.0,9.0,1006.5177594061616
1,2021-09-23 17:21:56.018,1017.0,32.0,9.0,1017.5431194794646
2,2021-09-23 17:21:56.019,1017.0,32.0,6.0,1017.5210071541521
3,2021-09-23 17:21:56.028,1020.0,32.0,6.0,1020.5194755613437
4,2021-09-23 17:21:56.029,1020.0,32.0,8.0,1020.5331939726409
5,2021-09-23 17:21:56.038,1011.0,30.0,8.0,1011.47664332895
6,2021-09-23 17:21:56.039,1011.0,30.0,12.0,1011.5161886989254
7,2021-09-23 17:21:56.049,1010.0,32.0,6.0,1010.524616226641
8,2021-09-23 17:21:56.064,1011.0,29.0,6.0,1011.4336359840917
9,2021-09-23 17:21:56.065,1011.0,29.0,7.0,1011.4400624851677
10,2021-09-23 17:21:56.068,1013.0,29.0,7.0,1013.4391940318867
11,2021-09-23 17:21:56.069,1013.0,25.0,-3.0,1013.3128835655846
12,2021-09-23 17:21:56.077,1013.0,29.0,9.0,1013.4549817332786
13,2021-09-23 17:21:56.087,1012.0,29.0,11.0,1012.4751848810913
14,2021-09-23 17:21:56.098,1013.0,27.0,11.0,1013.4194590592782
15,2021-09-23 17:21:56.099,1013.0,27.0,2.0,1013.3617320582024
16,2021-09-23 17:21:56.106,1012.0,27.0,2.0,1012.362089373165
17,2021-09-23 17:21:56.107,1012.0,27.0,-1.0,1012.360607688782
18,2021-09-23 17:21:56.116,1010.0,29.0,15.0,1010.5275849772731
19,2021-09-23 17:21:56.126,1012.0,25.0,15.0,1012.419873372703
20,2021-09-23 17:21:56.127,1012.0,25.0,13.0,1012.3922164852909
21,2021-09-23 17:21:56.137,1014.0,29.0,8.0,1014.4461543127856
22,2021-09-23 17:21:56.146,1008.0,24.0,1.0,1008.2861696958855
23,2021-09-23 17:21:56.156,1011.0,34.0,6.0,1011.5893435579479
24,2021-09-23 17:21:56.165,1016.0,27.0,10.0,1016.407890563626
25,2021-09-23 17:21:56.174,1009.0,27.0,10.0,1009.4107191822366
26,2021-09-23 17:21:56.175,1009.0,25.0,9.0,1009.3497907068689
27,2021-09-23 17:21:56.185,1006.0,29.0,6.0,1006.435790301597
28,2021-09-23 17:21:56.195,1020.0,26.0,11.0,1020.3906114817012
29,2021-09-23 17:21:56.204,1011.0,26.0,11.0,1011.3940873863165
30,2021-09-23 17:21:56.205,1011.0,31.0,9.0,1011.5152000835183
31,2021-09-23 17:21:56.214,1007.0,26.0,6.0,1007.35346328883
32,2021-09-23 17:21:56.224,1008.0,31.0,5.0,1008.4889687051614
33,2021-09-23 17:21:56.234,1016.0,34.0,14.0,1016.6651366108705
34,2021-09-23 17:21:56.245,1013.0,25.0,0.0,1013.3084426767597
35,2021-09-23 17:21:56.253,1007.0,25.0,7.0,1007.3346018081579
36,2021-09-23 17:21:56.262,1016.0,30.0,7.0,1016.4669202684365
37,2021-09-23 17:21:56.263,1016.0,30.0,6.0,1016.4605255493201
38,2021-09-23 17:21:56.272,1010.0,30.0,6.0,1010.4632600941015
39,2021-09-23 17:21:56.273,1010.0,26.0,8.0,1010.3662702208541
