,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-09-02 05:32:53.006,1012.0,41.0,3.0,1012.8346360586214
1,2021-09-02 05:32:53.016,1019.0,42.0,3.0,1019.8695995077018
2,2021-09-02 05:32:53.027,1010.0,48.0,9.0,1011.1800037579857
3,2021-09-02 05:32:53.035,1006.0,38.0,5.0,1006.7298545290092
4,2021-09-02 05:32:53.046,1007.0,43.0,5.0,1007.9300570972174
5,2021-09-02 05:32:53.055,1005.0,44.0,6.0,1005.9806161154398
6,2021-09-02 05:32:53.064,1005.0,40.0,6.0,1005.8136010215809
7,2021-09-02 05:32:53.065,1005.0,40.0,12.0,1005.8672874688788
8,2021-09-02 05:32:53.075,1010.0,40.0,12.0,1010.8629976411245
9,2021-09-02 05:32:53.076,1010.0,43.0,11.0,1010.9747771334357
10,2021-09-02 05:32:53.084,1015.0,47.0,7.0,1016.1117064575135
11,2021-09-02 05:32:53.094,1013.0,41.0,6.0,1013.8471285159317
12,2021-09-02 05:32:53.103,1014.0,41.0,6.0,1014.8462937804917
13,2021-09-02 05:32:53.104,1014.0,41.0,9.0,1014.8684643834392
14,2021-09-02 05:32:53.113,1014.0,50.0,-2.0,1015.2339631828714
15,2021-09-02 05:32:53.124,1006.0,46.0,9.0,1007.0913563326815
16,2021-09-02 05:32:53.133,1019.0,41.0,9.0,1019.8642066471399
17,2021-09-02 05:32:53.142,1012.0,50.0,9.0,1013.274395215827
18,2021-09-02 05:32:53.143,1012.0,50.0,12.0,1013.3054820733972
19,2021-09-02 05:32:53.152,1017.0,47.0,12.0,1018.1561766251776
20,2021-09-02 05:32:53.162,1002.0,41.0,6.0,1002.8564204311602
21,2021-09-02 05:32:53.172,1011.0,41.0,14.0,1011.9278630416301
22,2021-09-02 05:32:53.183,1016.0,46.0,7.0,1017.0648946847
23,2021-09-02 05:32:53.191,1004.0,43.0,11.0,1004.9805968276204
24,2021-09-02 05:32:53.201,1005.0,42.0,7.0,1005.9015856434465
25,2021-09-02 05:32:53.211,1008.0,40.0,6.0,1008.8111815399352
26,2021-09-02 05:32:53.221,1007.0,41.0,2.0,1007.8362962306924
27,2021-09-02 05:32:53.231,1014.0,48.0,5.0,1015.1477724942315
28,2021-09-02 05:32:53.240,1017.0,43.0,6.0,1017.9263234635403
29,2021-09-02 05:32:53.250,1014.0,46.0,15.0,1015.1536829465773
30,2021-09-02 05:32:53.260,1007.0,41.0,7.0,1007.858621037693
31,2021-09-02 05:32:53.269,1007.0,41.0,7.0,1007.858621037693
32,2021-09-02 05:32:53.270,1007.0,41.0,9.0,1007.8744961551513
33,2021-09-02 05:32:53.280,1017.0,42.0,15.0,1017.9774064290425
34,2021-09-02 05:32:53.290,1010.0,42.0,-5.0,1010.8852556052046
35,2021-09-02 05:32:53.299,1015.0,40.0,6.0,1015.8055916365099
36,2021-09-02 05:32:53.309,1011.0,41.0,3.0,1011.8354609322605
37,2021-09-02 05:32:53.318,1003.0,42.0,7.0,1003.9033818052412
38,2021-09-02 05:32:53.329,1006.0,48.0,4.0,1007.1524214338166
39,2021-09-02 05:32:53.338,1007.0,48.0,4.0,1008.151278330787
40,2021-09-02 05:32:53.339,1007.0,36.0,6.0,1007.6611533645623
41,2021-09-02 05:32:53.348,1018.0,40.0,13.0,1018.8684900417718
