,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-09-27 12:44:34.002,1013.0,25.0,6.0,1013.3262061152865
1,2021-09-27 12:44:34.016,1010.0,26.0,4.0,1010.342516179538
2,2021-09-27 12:44:34.021,1011.0,32.0,5.0,1011.5186602332159
3,2021-09-27 12:44:34.030,1011.0,18.0,5.0,1011.1725866537324
4,2021-09-27 12:44:34.031,1011.0,18.0,10.0,1011.209671630963
5,2021-09-27 12:44:34.041,1011.0,26.0,-4.0,1011.3421775047257
6,2021-09-27 12:44:34.051,1012.0,23.0,3.0,1012.2657753771981
7,2021-09-27 12:44:34.059,1013.0,23.0,3.0,1013.2655130813444
8,2021-09-27 12:44:34.060,1013.0,25.0,8.0,1013.3400219077504
9,2021-09-27 12:44:34.070,1016.0,24.0,10.0,1016.3326227175826
10,2021-09-27 12:44:34.079,1011.0,24.0,10.0,1011.3342671935922
11,2021-09-27 12:44:34.080,1011.0,29.0,7.0,1011.4400624851677
12,2021-09-27 12:44:34.089,1015.0,24.0,6.0,1015.3014330729569
13,2021-09-27 12:44:34.101,1007.0,29.0,-4.0,1007.4254314836409
14,2021-09-27 12:44:34.108,1009.0,21.0,1.0,1009.2190049736479
15,2021-09-27 12:44:34.118,1019.0,29.0,8.0,1019.4439660913198
16,2021-09-27 12:44:34.128,1014.0,24.0,8.0,1014.315532760886
17,2021-09-27 12:44:34.129,1014.0,24.0,0.0,1014.2839839019445
18,2021-09-27 12:44:34.138,1009.0,30.0,6.0,1009.4637190112381
19,2021-09-27 12:44:34.149,1013.0,29.0,0.0,1013.415018637478
20,2021-09-27 12:44:34.158,1016.0,21.0,10.0,1016.2662052828481
21,2021-09-27 12:44:34.167,1009.0,29.0,6.0,1009.4344951506264
22,2021-09-27 12:44:34.178,1002.0,24.0,4.0,1002.2953656482704
23,2021-09-27 12:44:34.186,1013.0,24.0,4.0,1013.2921592512201
24,2021-09-27 12:44:34.187,1013.0,28.0,2.0,1013.3888690922157
25,2021-09-27 12:44:34.197,1019.0,29.0,2.0,1019.4145378598444
26,2021-09-27 12:44:34.198,1019.0,29.0,4.0,1019.4204235741013
27,2021-09-27 12:44:34.206,1013.0,29.0,4.0,1013.422912707227
28,2021-09-27 12:44:34.207,1013.0,24.0,5.0,1013.296600211409
29,2021-09-27 12:44:34.221,1013.0,27.0,0.0,1013.359758427381
30,2021-09-27 12:44:34.225,1011.0,27.0,0.0,1011.3604698622544
31,2021-09-27 12:44:34.226,1011.0,23.0,5.0,1011.2739490365606
32,2021-09-27 12:44:34.236,1013.0,24.0,14.0,1013.3809747572726
33,2021-09-27 12:44:34.246,1012.0,29.0,14.0,1012.5122221484538
34,2021-09-27 12:44:34.247,1012.0,29.0,4.0,1012.4233304305072
35,2021-09-27 12:44:34.255,1011.0,27.0,7.0,1011.3846943670841
36,2021-09-27 12:44:34.265,1012.0,23.0,4.0,1012.2692329612711
37,2021-09-27 12:44:34.274,1013.0,24.0,4.0,1013.2921592512201
38,2021-09-27 12:44:34.275,1013.0,24.0,5.0,1013.296600211409
39,2021-09-27 12:44:34.285,1012.0,25.0,2.0,1012.3107230490053
40,2021-09-27 12:44:34.302,1012.0,26.0,5.0,1012.346284627943
41,2021-09-27 12:44:34.305,1011.0,28.0,2.0,1011.3896380722911
42,2021-09-27 12:44:34.314,1012.0,25.0,9.0,1012.3487541356486
43,2021-09-27 12:44:34.324,1010.0,25.0,2.0,1010.3113381527498
44,2021-09-27 12:44:34.337,1012.0,22.0,9.0,1012.2791117078333
45,2021-09-27 12:44:34.343,1006.0,23.0,4.0,1006.2708382935481
46,2021-09-27 12:44:34.352,1016.0,23.0,4.0,1016.268173269241
47,2021-09-27 12:44:34.353,1016.0,31.0,7.0,1016.4969257208799
48,2021-09-27 12:44:34.362,1012.0,31.0,7.0,1012.4988888882792
49,2021-09-27 12:44:34.363,1012.0,29.0,1.0,1012.4159224350435
50,2021-09-27 12:44:34.373,1017.0,24.0,1.0,1017.2836379299531
51,2021-09-27 12:44:34.374,1017.0,24.0,9.0,1017.3229575705052
52,2021-09-27 12:44:34.383,1009.0,21.0,0.0,1009.218509540922
53,2021-09-27 12:44:34.392,1010.0,25.0,2.0,1010.3113381527498
54,2021-09-27 12:44:34.401,1010.0,25.0,5.0,1010.3217309352501
55,2021-09-27 12:44:34.411,1008.0,26.0,5.0,1008.3476583004494
