,index,Acceleration_X,Acceleration_Y,Acceleration_Z,magnitude
0,2021-09-23 13:32:06.007,1005.0,31.0,6.0,1005.4958975550323
1,2021-09-23 13:32:06.017,1015.0,31.0,5.0,1015.4855981253501
2,2021-09-23 13:32:06.027,1012.0,25.0,15.0,1012.419873372703
3,2021-09-23 13:32:06.036,1016.0,25.0,15.0,1016.4182210094425
4,2021-09-23 13:32:06.037,1016.0,29.0,8.0,1016.4452764413833
5,2021-09-23 13:32:06.047,1013.0,27.0,8.0,1013.3913360592738
6,2021-09-23 13:32:06.048,1013.0,27.0,6.0,1013.3775209663968
7,2021-09-23 13:32:06.056,1015.0,30.0,8.0,1015.474765811539
8,2021-09-23 13:32:06.066,1003.0,29.0,2.0,1003.4211478736134
9,2021-09-23 13:32:06.075,1011.0,29.0,2.0,1011.4178167305538
10,2021-09-23 13:32:06.076,1011.0,27.0,6.0,1011.3782675141878
11,2021-09-23 13:32:06.086,1008.0,25.0,3.0,1008.3144350846119
12,2021-09-23 13:32:06.096,1012.0,30.0,5.0,1012.4569126634476
13,2021-09-23 13:32:06.105,1015.0,26.0,4.0,1015.3408294755018
14,2021-09-23 13:32:06.115,1016.0,27.0,8.0,1016.3901809836614
15,2021-09-23 13:32:06.124,1009.0,29.0,8.0,1009.4483642069068
16,2021-09-23 13:32:06.125,1009.0,29.0,3.0,1009.4211212373159
17,2021-09-23 13:32:06.142,1013.0,29.0,5.0,1013.4273530944387
18,2021-09-23 13:32:06.145,1003.0,31.0,12.0,1003.5506962779708
19,2021-09-23 13:32:06.154,1005.0,29.0,14.0,1005.5157880411426
20,2021-09-23 13:32:06.165,1015.0,26.0,9.0,1015.3728379270345
21,2021-09-23 13:32:06.173,1011.0,30.0,9.0,1011.4850468494332
22,2021-09-23 13:32:06.174,1011.0,30.0,8.0,1011.47664332895
23,2021-09-23 13:32:06.192,1011.0,28.0,7.0,1011.4118844466877
24,2021-09-23 13:32:06.194,1014.0,30.0,2.0,1014.4456614328833
25,2021-09-23 13:32:06.202,1010.0,31.0,2.0,1010.4776098459579
26,2021-09-23 13:32:06.203,1010.0,31.0,1.0,1010.4761253983194
27,2021-09-23 13:32:06.212,1012.0,31.0,1.0,1012.4751848810913
28,2021-09-23 13:32:06.213,1012.0,24.0,11.0,1012.344309017441
29,2021-09-23 13:32:06.222,1012.0,24.0,11.0,1012.344309017441
30,2021-09-23 13:32:06.223,1012.0,31.0,10.0,1012.5240737878779
31,2021-09-23 13:32:06.232,1012.0,26.0,10.0,1012.3833266110224
32,2021-09-23 13:32:06.241,1005.0,26.0,10.0,1005.3859955260964
33,2021-09-23 13:32:06.242,1005.0,29.0,10.0,1005.4680502134316
34,2021-09-23 13:32:06.251,1192.0,123.0,92.0,1201.85564857016
35,2021-09-23 13:32:06.261,933.0,123.0,92.0,945.5590938698649
36,2021-09-23 13:32:06.262,933.0,490.0,-46.0,1054.8483303300054
37,2021-09-23 13:32:06.272,1110.0,326.0,66.0,1158.763133690402
38,2021-09-23 13:32:06.280,902.0,326.0,66.0,961.3719363492987
39,2021-09-23 13:32:06.281,902.0,-42.0,-57.0,904.7745575556377
40,2021-09-23 13:32:06.290,1133.0,-97.0,9.0,1137.1802847394076
41,2021-09-23 13:32:06.300,1072.0,-55.0,3.0,1073.414179149875
42,2021-09-23 13:32:06.310,1140.0,-379.0,38.0,1201.9504981487382
43,2021-09-23 13:32:06.320,806.0,-379.0,38.0,891.4712558461995
44,2021-09-23 13:32:06.321,806.0,-12.0,19.0,806.3132145760728
45,2021-09-23 13:32:06.329,860.0,-12.0,19.0,860.2935545498409
46,2021-09-23 13:32:06.330,860.0,345.0,-54.0,928.1923292076917
47,2021-09-23 13:32:06.339,1027.0,317.0,45.0,1075.7522949080796
48,2021-09-23 13:32:06.349,1063.0,195.0,39.0,1081.441168071569
49,2021-09-23 13:32:06.361,805.0,195.0,39.0,829.1990110944416
50,2021-09-23 13:32:06.362,805.0,492.0,6.0,943.464360747135
51,2021-09-23 13:32:06.368,1208.0,40.0,6.0,1208.67696263311
52,2021-09-23 13:32:06.369,1208.0,40.0,2.0,1208.6637249458595
53,2021-09-23 13:32:06.379,1113.0,266.0,74.0,1146.734930138609
54,2021-09-23 13:32:06.388,1117.0,-264.0,75.0,1150.2217177570592
55,2021-09-23 13:32:06.398,827.0,-177.0,-60.0,847.8549404231835
56,2021-09-23 13:32:06.407,1042.0,-42.0,-60.0,1044.5707252263965
57,2021-09-23 13:32:06.408,1042.0,-42.0,-2.0,1042.848023443493
58,2021-09-23 13:32:06.418,1014.0,284.0,14.0,1053.1134791654697
59,2021-09-23 13:32:06.428,1030.0,42.0,-39.0,1031.593427664213
60,2021-09-23 13:32:06.437,729.0,620.0,-64.0,959.1334630800867
61,2021-09-23 13:32:06.446,1064.0,620.0,-64.0,1233.1228649246596
62,2021-09-23 13:32:06.447,1064.0,-134.0,-60.0,1074.0819335600054
63,2021-09-23 13:32:06.456,1080.0,17.0,56.0,1081.58448583548
64,2021-09-23 13:32:06.466,1142.0,17.0,56.0,1143.498578923472
65,2021-09-23 13:32:06.467,1142.0,-419.0,-8.0,1216.4657825027386
66,2021-09-23 13:32:06.476,758.0,-419.0,-8.0,866.1345161116719
67,2021-09-23 13:32:06.477,758.0,29.0,-12.0,758.6494579184777
68,2021-09-23 13:32:06.486,1228.0,-377.0,51.0,1285.5792468766754
69,2021-09-23 13:32:06.495,1063.0,362.0,51.0,1124.1058669004447
70,2021-09-23 13:32:06.496,1063.0,362.0,58.0,1124.445196530271
71,2021-09-23 13:32:06.505,1070.0,153.0,20.0,1081.068452966786
72,2021-09-23 13:32:06.515,746.0,581.0,23.0,945.836138028147
73,2021-09-23 13:32:06.526,1191.0,100.0,7.0,1195.211278393908
74,2021-09-23 13:32:06.535,1110.0,304.0,7.0,1150.8974758856673
75,2021-09-23 13:32:06.536,1110.0,304.0,66.0,1152.7671057069595
76,2021-09-23 13:32:06.550,1108.0,-424.0,-102.0,1190.732547636118
77,2021-09-23 13:32:06.554,792.0,-424.0,-102.0,904.1260974001359
78,2021-09-23 13:32:06.557,792.0,-79.0,-61.0,798.2643672368196
79,2021-09-23 13:32:06.564,1178.0,-251.0,13.0,1204.5140098811637
80,2021-09-23 13:32:06.574,981.0,272.0,13.0,1018.0933159588074
81,2021-09-23 13:32:06.575,981.0,272.0,57.0,1019.6048254103155
